8id,commentaries
39150,White resigns
42265,White resigns
19293,White resigns
13811,White resigns
5791,White resigns
36248,White resigns
46563,White resigns
13009,White resigns
48169,White resigns
41687,White resigns
9677,White resigns
43094,White resigns
62980,White resigns
25777,White resigns
77172,White resigns
78997,White resigns
58942,White resigns
64720,White resigns
9714,White resigns
4570,White resigns
80565,White resigns
21987,White resigns
62224,White resigns
7478,White resigns
67656,White resigns
73152,White resigns
3112,White resigns
46914,White resigns
49705,White resigns
10841,White resigns
38788,White resigns
23517,White resigns
2894,White resigns
12116,White resigns
22872,White resigns
55238,White resigns
40900,White resigns
49860,White resigns
17107,White resigns
47877,White resigns
56315,White resigns
58635,White resigns
62430,White resigns
29129,White resigns
59384,White resigns
42517,White resigns
16146,White resigns
79917,White resigns
55489,White resigns
71077,White resigns
11638,White resigns
9771,White resigns
70574,White resigns
11799,White resigns
38354,White resigns
32078,White resigns
42727,White resigns
43371,White resigns
47909,White resigns
60905,White resigns
61893,White resigns
57822,White resigns
21055,White resigns
18579,White resigns
69559,White resigns
51377,White resigns
64427,White resigns
21687,White resigns
50125,White resigns
60708,White resigns
59741,White resigns
72612,White resigns
51068,White resigns
71094,White resigns
19936,White resigns
17126,White resigns
40236,White resigns
70095,White resigns
52810,White resigns
30298,White resigns
77152,White resigns
34679,White resigns
65044,White resigns
80692,White resigns
78150,White resigns
56605,White resigns
67552,White resigns
3652,White resigns
72259,White resigns
57274,White resigns
8337,White resigns
46259,White resigns
34605,White resigns
1621,White resigns
19770,White resigns
41535,White resigns
54382,White resigns
52417,White resigns
67880,White resigns
64654,White resigns
56720,White resigns
23375,White resigns
44999,White resigns
35016,White resigns
72333,White resigns
924,White resigns
61138,White resigns
19806,White resigns
80834,White resigns
79427,White resigns
36459,White resigns
15063,White resigns
62848,White resigns
76713,White resigns
60814,White resigns
27143,White resigns
37080,White resigns
79055,White resigns
80504,White resigns
55024,White resigns
54818,White resigns
38790,White resigns
43921,White resigns
23428,White resigns
17474,White resigns
9887,White resigns
45677,White resigns
72984,White resigns
79320,White resigns
40844,White resigns
56000,White resigns
44083,White resigns
42551,White resigns
38766,White resigns
54115,White resigns
21517,White resigns
6636,White resigns
64586,White resigns
13810,White resigns
36564,White resigns
20665,White resigns
76302,White resigns
44255,White resigns
59189,White resigns
15775,White resigns
61342,White resigns
63733,White resigns
16716,White resigns
24571,White resigns
15846,White resigns
22795,White resigns
50370,White resigns
56727,White resigns
64381,White resigns
49829,White resigns
32738,White resigns
79553,White resigns
18174,White resigns
54987,White resigns
7815,White resigns
75394,White resigns
77538,White resigns
58521,White resigns
57395,White resigns
50245,White resigns
80262,White resigns
33742,White resigns
17413,White resigns
7811,White resigns
44419,White resigns
55252,White resigns
22305,White resigns
2030,White resigns
190,White resigns
70437,White resigns
63287,White resigns
59268,White resigns
25865,White resigns
56871,White resigns
36886,White resigns
51700,White resigns
20650,White resigns
59340,White resigns
20112,White resigns
35707,White resigns
20636,White resigns
2537,White resigns
18238,White resigns
65710,White resigns
66521,White resigns
50152,White resigns
52459,White resigns
17860,White resigns
50783,White resigns
60147,White resigns
18848,White resigns
34962,White resigns
25451,White resigns
60470,White resigns
9582,White resigns
6567,White resigns
7196,White resigns
2216,White resigns
35362,White resigns
41239,White resigns
27659,White resigns
24560,White resigns
22839,White resigns
6086,White resigns
26302,White resigns
79319,White resigns
56254,White resigns
12718,White resigns
57099,White resigns
43453,White resigns
45501,White resigns
14126,White resigns
9744,White resigns
65905,White resigns
8901,White resigns
64937,White resigns
65431,White resigns
78590,White resigns
13666,White resigns
72973,White resigns
26892,White resigns
41559,White resigns
20829,White resigns
50818,White resigns
25368,White resigns
59215,White resigns
1970,White resigns
40476,White resigns
26095,White resigns
19708,White resigns
77274,White resigns
76463,White resigns
45132,White resigns
41662,White resigns
9522,White resigns
71117,White resigns
56782,White resigns
43741,White resigns
16587,White resigns
51571,White resigns
36591,White resigns
41358,White resigns
20653,White resigns
45044,White resigns
38618,White resigns
74825,White resigns
34889,White resigns
6830,White resigns
58426,White resigns
73667,White resigns
20216,White resigns
67623,White resigns
37534,White resigns
30682,White resigns
62247,White resigns
17419,White resigns
10300,White resigns
57928,White resigns
71004,White resigns
45334,White resigns
29284,White resigns
8586,White resigns
69420,White resigns
36260,White resigns
23695,White resigns
64848,White resigns
33088,White resigns
1092,White resigns
52831,White resigns
32916,White resigns
73887,White resigns
15956,White resigns
76606,White resigns
32552,White resigns
74150,White resigns
55645,White resigns
45881,White resigns
18954,White resigns
5742,White resigns
54975,White resigns
7814,White resigns
11215,White resigns
68105,White resigns
71800,White resigns
47671,White resigns
33447,White resigns
79023,White resigns
36854,White resigns
12222,White resigns
10146,White resigns
44508,White resigns
80966,White resigns
63734,White resigns
79644,White resigns
18281,White resigns
32906,White resigns
68175,White resigns
55271,White resigns
62578,White resigns
24951,White resigns
40706,White resigns
80683,White resigns
46090,White resigns
51379,White resigns
54803,White resigns
8326,White resigns
12431,White resigns
43039,White resigns
15267,White resigns
7768,White resigns
53029,White resigns
48437,White resigns
46690,White resigns
78321,White resigns
71291,White resigns
21273,White resigns
26182,White resigns
50299,White resigns
24022,White resigns
8534,White resigns
59897,White resigns
17881,White resigns
38640,White resigns
48185,White resigns
31795,White resigns
29354,White resigns
26850,White resigns
7432,White resigns
7174,White resigns
79302,White resigns
4290,White resigns
61856,White resigns
67936,White resigns
62327,White resigns
37802,White resigns
53230,White resigns
61523,White resigns
49377,White resigns
71801,White resigns
3369,White resigns
80452,White resigns
40377,White resigns
68845,White resigns
39591,White resigns
37747,White resigns
9141,White resigns
80016,White resigns
12003,White resigns
39566,White resigns
57810,White resigns
57234,White resigns
37830,White resigns
51666,White resigns
11466,White resigns
776,White resigns
2123,White resigns
32515,White resigns
7828,White resigns
53632,White resigns
2338,White resigns
45832,White resigns
35423,White resigns
45667,White resigns
56513,White resigns
75014,White resigns
69457,White resigns
29,White resigns
47906,White resigns
53110,White resigns
55498,White resigns
51915,White resigns
3616,White resigns
73083,White resigns
6761,White resigns
59317,White resigns
68647,White resigns
57097,White resigns
60049,White resigns
70020,White resigns
54032,White resigns
23340,White resigns
10328,White resigns
1557,White resigns
14774,White resigns
78433,White resigns
36265,White resigns
67619,White resigns
79909,White resigns
78685,White resigns
52548,White resigns
46346,White resigns
28655,White resigns
68495,White resigns
29131,White resigns
28963,White resigns
50673,White resigns
12048,White resigns
35871,White resigns
53984,White resigns
66333,White resigns
67594,White resigns
37591,White resigns
25945,White resigns
49711,White resigns
33726,White resigns
12535,White resigns
2843,White resigns
64636,White resigns
25320,White resigns
52790,White resigns
51862,White resigns
28416,White resigns
7393,White resigns
17672,White resigns
3000,White resigns
65290,White resigns
1760,White resigns
55746,White resigns
77176,White resigns
54188,White resigns
29434,White resigns
48481,White resigns
66670,White resigns
19669,White resigns
7829,White resigns
8355,White resigns
38877,White resigns
80713,White resigns
40198,White resigns
16883,White resigns
45144,White resigns
70047,White resigns
58615,White resigns
69375,White resigns
2209,White resigns
24133,White resigns
65960,White resigns
70371,White resigns
52530,White resigns
23001,White resigns
7195,White resigns
624,White resigns
8242,White resigns
21157,White resigns
19937,White resigns
22215,White resigns
19570,White resigns
36106,White resigns
45003,White resigns
12067,White resigns
12099,White resigns
24052,White resigns
35291,White resigns
11628,White resigns
6546,White resigns
33927,White resigns
5511,White resigns
33271,White resigns
12279,White resigns
80413,White resigns
14821,White resigns
52943,White resigns
74264,White resigns
68792,White resigns
27281,White resigns
71064,White resigns
44002,White resigns
42461,White resigns
37152,White resigns
22254,White resigns
29225,White resigns
65828,White resigns
49036,White resigns
57838,White resigns
20243,White resigns
8871,White resigns
40016,White resigns
58284,White resigns
75659,White resigns
12775,White resigns
58250,White resigns
73535,White resigns
47745,White resigns
28596,White resigns
15030,White resigns
55302,White resigns
54945,White resigns
51829,White resigns
34798,White resigns
37122,White resigns
11766,White resigns
75996,White resigns
65319,White resigns
60351,White resigns
54167,White resigns
17670,White resigns
67959,White resigns
80781,White resigns
70048,White resigns
18097,White resigns
10959,White resigns
25480,White resigns
4874,White resigns
6197,White resigns
30749,White resigns
4001,White resigns
31458,White resigns
52286,White resigns
20223,White resigns
14461,White resigns
